,0
0,2.0
1,1.6666666666666667
2,1.5
3,1.2
4,1.5
5,1.4285714285714286
6,1.25
7,1.3333333333333333
8,1.0
9,1.1818181818181819
10,1.0833333333333333
11,1.0
12,1.0714285714285714
13,1.0666666666666667
14,1.0625
15,1.1176470588235294
16,1.0555555555555556
17,1.105263157894737
18,1.05
19,1.0952380952380953
20,1.0909090909090908
21,1.0434782608695652
22,1.0833333333333333
23,1.04
24,1.0384615384615385
25,1.0740740740740742
26,1.0714285714285714
27,1.0344827586206897
28,1.0333333333333334
29,1.032258064516129
30,1.03125
31,1.0303030303030303
32,1.0588235294117647
33,1.0285714285714285
34,1.0555555555555556
35,1.054054054054054
36,1.0263157894736843
37,1.0512820512820513
38,1.075
39,1.0731707317073171
40,1.1666666666666667
41,1.0465116279069768
42,1.0681818181818181
43,1.0444444444444445
44,1.0217391304347827
45,1.0212765957446808
46,1.0833333333333333
47,1.0816326530612246
48,1.02
49,1.0784313725490196
50,1.0576923076923077
51,1.0566037735849056
52,1.1296296296296295
53,1.1090909090909091
54,1.1607142857142858
55,1.0701754385964912
56,1.0344827586206897
57,1.0677966101694916
58,1.0333333333333334
59,1.0819672131147542
60,1.064516129032258
61,1.1428571428571428
62,1.109375
63,1.1076923076923078
64,1.0606060606060606
65,1.0149253731343284
66,1.0735294117647058
67,1.1159420289855073
68,1.1285714285714286
69,1.1126760563380282
70,1.1388888888888888
71,1.082191780821918
72,1.054054054054054
73,1.12
74,1.105263157894737
75,1.077922077922078
76,1.0384615384615385
77,1.0886075949367089
78,1.0375
79,1.0987654320987654
80,1.0609756097560976
81,1.0843373493975903
82,1.0714285714285714
83,1.0705882352941176
84,1.069767441860465
85,1.0804597701149425
86,1.0681818181818181
87,1.0786516853932584
88,1.1333333333333333
89,1.0879120879120878
90,1.1195652173913044
91,1.118279569892473
92,1.0851063829787233
93,1.0947368421052632
94,1.0833333333333333
95,1.0515463917525774
96,1.0510204081632653
97,1.1111111111111112
98,1.09
99,1.0891089108910892
100,1.0784313725490196
101,1.1067961165048543
102,1.0673076923076923
103,1.0571428571428572
104,1.1037735849056605
105,1.102803738317757
106,1.0740740740740742
107,1.091743119266055
108,1.0545454545454545
109,1.09009009009009
110,1.0625
111,1.079646017699115
